ZCTA5,Place GEOID,Land Area,Water Area
17356,4287040,0.001,0.0
17360,4237640,0.025,0.0
17360,4244416,0.38,0.0
17360,4269360,1.089,0.0
17361,4270568,1.808,0.0
17362,4237944,0.556,0.0
17362,4273192,0.783,0.0
17363,4217416,0.134,0.0
17363,4274104,0.843,0.0
17365,4282200,0.144,0.0
17366,4285728,0.548,0.0
17368,4221728,0.129,0.0
17368,4286640,0.655,0.0
17370,4287080,0.298,0.027
17371,4254056,0.204,0.0
17372,4233632,0.196,0.0
17372,4287136,0.199,0.0
17401,4230435,0.022,0.0
17401,4255608,0.004,0.0
17401,4287048,1.461,0.044
17402,4222104,2.778,0.0
17402,4273528,1.767,0.0
17402,4274416,1.893,0.0
17402,4287088,0.45,0.0
17403,4230435,2.062,0.015
17403,4237640,0.025,0.0
17403,4244416,0.366,0.0
17403,4263116,0.577,0.0
17403,4273528,0.513,0.0
17403,4278115,0.966,0.0
17403,4279682,0.781,0.0
17403,4287048,1.972,0.0
17404,4255608,0.301,0.009
17404,4270256,0.003,0.0
17404,4284288,0.525,0.0
17404,4287048,1.86,0.005
17406,4223560,0.935,0.0
17406,4232056,0.666,0.0
17406,4261520,1.366,0.0
17406,4274416,0.016,0.0
17406,4287064,0.171,0.0
17407,4237640,0.881,0.0
17408,4254056,0.269,0.0
17408,4270256,4.262,0.0
17408,4282008,0.463,0.0
17501,4200540,1.227,0.006
17502,4203800,2.28,0.019
17502,4225168,0.297,0.001
17505,4206496,0.556,0.005
17505,4242776,0.075,0.0
17505,4271504,0.13,0.003
17505,4285968,0.205,0.0
17506,4207208,0.077,0.0
17507,4207896,0.021,0.0
17508,4209416,0.284,0.0
17509,4213512,0.527,0.004
17509,4228828,1.814,0.002
17512,4215384,2.414,0.008
17512,4247424,0.022,0.0
17512,4281360,0.205,0.0
17516,4215584,1.8,0.004
17517,4200364,0.069,0.0
17517,4207896,1.0,0.009
17517,4218888,1.279,0.019
17517,4226232,1.064,0.024
17517,4263664,0.109,0.0
17517,4264112,0.015,0.0
17517,4268200,1.599,0.005
17517,4275664,1.388,0.007
17519,4207208,0.587,0.001
17519,4213632,0.19,0.008
17519,4221064,0.94,0.003
17519,4226232,0.17,0.003
17519,4230096,1.541,0.002
17519,4276400,0.323,0.0
17520,4221688,1.184,0.001
17522,4209416,1.562,0.018
17522,4213952,2.031,0.011
17522,4223832,3.418,0.044
17522,4225248,2.469,0.001
17522,4263664,0.184,0.0
17522,4274040,0.697,0.0
17527,4228376,2.154,0.002
17529,4230136,0.718,0.0
17529,4237016,1.27,0.0
17529,4257840,0.118,0.014
17529,4271848,0.541,0.008
17534,4237016,0.26,0.0
17535,4228376,0.748,0.001
17536,4239944,2.222,0.004
17538,4241304,1.276,0.004
17538,4267656,1.763,0.001
17540,4209416,0.639,0.031
17540,4242776,5.41,0.006
17543,4208504,2.17,0.018
17543,4213952,0.205,0.0
17543,4235632,0.395,0.007
17543,4243816,2.322,0.003
17543,4259344,0.304,0.002
17543,4266392,2.464,0.017
17545,4216256,0.094,0.0
17545,4221688,0.024,0.0
17545,4246888,1.382,0.017
17545,4259344,1.583,0.011
17547,4247424,0.725,0.007
17547,4248224,3.523,0.001
17550,4248224,0.156,0.0
17551,4249728,1.723,0.008
17552,4251656,2.411,0.016
17552,4264392,0.44,0.0
17552,4267656,0.036,0.0
17554,4252016,0.861,0.001
17555,4207896,0.534,0.003
17555,4213632,1.695,0.006
17557,4207208,0.53,0.0
17557,4253696,1.943,0.001
17557,4276400,0.076,0.0
17560,4264032,0.144,0.006
17562,4228828,1.408,0.005
17562,4257840,0.892,0.001
17563,4280480,1.704,0.008
17565,4215584,0.277,0.001
17566,4228828,0.854,0.0
17566,4243828,0.373,0.001
17566,4263064,1.291,0.02
17568,4264032,0.072,0.0
17569,4200364,0.327,0.003
17569,4264112,0.905,0.004
17569,4275664,0.075,0.0
17570,4264392,0.24,0.001
17572,4206496,0.062,0.0
17572,4230136,0.231,0.0
17572,4237016,0.578,0.001
17572,4257840,0.154,0.003
17572,4265984,0.674,0.0
17572,4271848,0.599,0.006
17576,4271504,0.051,0.002
17578,4235632,0.265,0.003
17578,4263664,1.964,0.014
17578,4268200,1.489,0.025
17578,4274040,0.86,0.0
17579,4274712,0.957,0.003
17581,4276400,0.056,0.0
17582,4281360,1.722,0.001
17584,4264032,0.983,0.016
17584,4285464,4.72,0.013
17601,4241216,1.789,0.028
17601,4242776,0.522,0.002
17601,4285968,0.206,0.0
17602,4241192,1.715,0.001
17602,4241216,2.948,0.083
17602,4271504,0.392,0.003
17602,4285464,0.743,0.014
17602,4285968,0.832,0.001
17603,4241216,2.49,0.009
17603,4249728,0.21,0.0
17701,4225424,0.473,0.0
17701,4228456,1.082,0.023
17701,4239280,1.077,0.0
17701,4285312,8.777,0.695
17702,4220144,0.552,0.126
17702,4272648,1.899,0.263
17721,4203632,0.495,0.0
17724,4200572,0.265,0.0
17724,4211160,1.149,0.005
17730,4219048,0.193,0.0
17731,4220648,2.058,0.186
17737,4236160,0.645,0.0
17737,4260136,0.418,0.014
17740,4238128,1.158,0.024
17740,4257376,1.096,0.0
17740,4263496,1.782,0.003
17740,4267616,0.777,0.013
17740,4286472,0.023,0.0
17745,4211648,1.364,0.027
17745,4220416,0.822,0.016
17745,4226296,0.456,0.008
17745,4244128,2.49,0.172
17745,4246112,2.369,0.136
17745,4286472,1.022,0.001
17747,4244400,1.053,0.003
17747,4278144,1.058,0.018
17748,4246112,0.977,0.0
17749,4246120,0.088,0.0
17751,4214368,0.384,0.014
17751,4241104,0.564,0.0
17751,4244128,0.006,0.0
17751,4249760,0.921,0.027
17751,4266384,1.088,0.0
17751,4267624,1.009,0.011
17752,4250632,0.547,0.005
17754,4239280,0.971,0.008
17754,4250720,3.633,0.549
17756,4252264,0.844,0.0
17760,4254784,0.546,0.009
17762,4260136,0.556,0.013
17764,4225376,0.371,0.049
17764,4254784,0.048,0.031
17764,4264200,1.051,0.005
17764,4272448,0.204,0.029
17772,4277832,0.451,0.0
17777,4219048,1.844,0.0
17777,4246120,0.029,0.0
17777,4281616,0.709,0.223
17779,4286472,0.141,0.0
17801,4271688,2.922,0.056
17801,4275304,2.007,0.102
17810,4202016,0.588,0.0
17812,4204824,1.354,0.006
17812,4277576,0.145,0.0
17813,4204848,0.767,0.001
17813,4277576,0.881,0.0
17814,4205680,0.597,0.018
17814,4237728,0.388,0.001
17814,4280656,1.28,0.001
17815,4202088,0.701,0.232
17815,4207128,4.348,0.341
17815,4209792,0.672,0.005
17815,4224088,0.899,0.205
17815,4225744,0.808,0.019
17815,4238152,0.724,0.002
17815,4243224,0.82,0.013
17815,4243320,1.126,0.263
17815,4246720,0.697,0.009
17815,4266696,0.905,0.036
17820,4211736,0.513,0.024
17820,4255792,1.055,0.006
17820,4271056,0.477,0.014
17821,4218136,1.555,0.018
17821,4265112,4.594,0.53
17821,4271688,0.511,0.0
17824,4223472,2.916,0.0
17827,4227696,0.319,0.0
17829,4232936,0.724,0.0
17830,4234080,0.791,1.008
17832,4247480,0.153,0.0
17834,4240584,0.959,0.0
17835,4241856,0.089,0.0
17837,4242976,0.973,0.0
17837,4243704,0.728,0.0
17837,4280144,0.038,0.0
17841,4200764,0.23,0.0
17841,4245992,3.754,0.006
17841,4280432,0.79,0.001
17842,4240464,1.09,0.003
17842,4248960,0.883,0.036
17842,4258536,0.39,0.001
17842,4259160,0.36,0.018
17844,4249288,1.804,0.0
17844,4280144,0.444,0.0
17845,4232936,0.184,0.0
17845,4241856,0.481,0.001
17846,4224448,0.217,0.005
17846,4237024,0.272,0.004
17846,4249944,0.981,0.008
17847,4250016,3.469,0.303
17847,4250552,0.426,0.0
17850,4250552,0.45,0.0
17851,4203464,0.269,0.0
17851,4251496,0.662,0.0
17851,4274864,0.042,0.0
17853,4251904,1.598,0.004
17855,4253200,0.388,0.01
17856,4253432,1.929,0.002
17856,4283520,0.044,0.0
17857,4238744,0.348,0.0
17857,4255456,1.61,0.001
17859,4238392,0.26,0.012
17859,4243224,0.156,0.0
17859,4256912,0.445,0.008
17859,4265872,0.739,0.006
17861,4258536,0.482,0.001
17862,4259160,0.373,0.001
17864,4262312,3.381,0.009
17866,4222528,0.502,0.0
17866,4224948,0.971,0.003
17866,4247736,0.866,0.018
17866,4263416,0.138,0.0
17866,4276432,0.098,0.009
17868,4265112,0.346,0.0
17870,4236240,0.788,0.009
17870,4240432,0.929,0.02
17870,4240464,0.15,0.0
17870,4269216,1.83,0.069
17870,4269616,0.147,0.001
17872,4247736,0.001,0.0
17872,4269600,0.825,0.0
17872,4277448,1.499,0.0
17876,4269616,1.698,0.037
17878,4253448,3.052,0.0
17878,4274184,3.114,0.042
17881,4277448,2.763,0.0
17884,4281424,0.054,0.0
17886,4283520,0.786,0.0
17888,4212312,0.153,0.0
17888,4285076,0.126,0.0
17888,4285078,0.776,0.001
17889,4240432,0.024,0.002
17889,4285792,2.871,0.048
17901,4209896,0.501,0.0
17901,4226704,0.906,0.0
17901,4233528,0.332,0.0
17901,4247600,0.008,0.0
17901,4248448,0.326,0.0
17901,4251488,0.069,0.0
17901,4257752,0.996,0.0
17901,4262432,4.166,0.0
17901,4267224,0.143,0.0
17901,4269256,0.015,0.0
17920,4202968,0.372,0.002
17921,4203264,1.644,0.0
17921,4206171,0.39,0.015
17921,4212312,0.086,0.0
17921,4227024,0.562,0.0
17921,4241904,1.001,0.0
17922,4203488,1.623,0.051
17922,4218576,0.087,0.0
17922,4241099,2.745,0.299
17923,4208208,0.714,0.0
17929,4217152,0.986,0.0
17930,4217680,0.398,0.0
17931,4202144,0.924,0.0
17931,4223688,0.476,0.0
17931,4227232,0.595,0.0
17931,4229088,0.353,0.013
17933,4227936,0.12,0.0
17934,4229088,0.747,0.02
17935,4229264,0.518,0.013
17936,4230128,0.593,0.0
17938,4233576,1.995,0.0
17938,4279680,1.783,0.0
17941,4240136,0.484,0.0
17943,4241904,0.133,0.0
17945,4203264,0.014,0.0
17945,4244224,0.085,0.0
17948,4246592,0.51,0.0
17948,4250924,0.166,0.0
17948,4253272,0.139,0.0
17949,4229088,0.32,0.0
17951,4247600,0.121,0.0
17953,4249048,0.439,0.0
17954,4250088,0.657,0.0
17957,4252224,0.322,0.0
17959,4253944,1.505,0.0
17960,4246232,0.338,0.0
17960,4254016,0.799,0.0
17961,4218576,0.352,0.032
17961,4257184,2.17,0.0
17963,4260456,1.065,0.0
17963,4263536,1.091,0.0
17965,4257752,0.048,0.0
17965,4262128,0.754,0.0
17967,4208240,1.402,0.0
17967,4265000,0.438,0.0
17970,4267224,1.09,0.0
17972,4217152,0.012,0.0
17972,4227936,1.613,0.0
17972,4241099,0.424,0.0
17972,4241264,0.858,0.0
17972,4264188,1.166,0.0
17972,4268312,1.398,0.006
17972,4275272,0.968,0.0
17974,4269256,0.076,0.0
17976,4270056,1.511,0.067
17976,4270064,0.842,0.022
17979,4275272,0.309,0.0
17980,4252224,0.174,0.0
17980,4257192,0.615,0.0
17980,4264104,0.464,0.0
17980,4277184,0.315,0.0
17981,4219432,0.189,0.0
17981,4254264,0.641,0.0
17981,4277392,0.726,0.0
17982,4277968,0.201,0.0
17983,4279680,1.963,0.0
17985,4255808,0.323,0.0
18011,4200660,0.707,0.001
18013,4200244,1.268,0.006
18013,4204032,1.492,0.033
18013,4220776,0.848,0.106
18013,4247896,0.492,0.0
18013,4266168,0.629,0.006
18014,4204432,0.903,0.009
18014,4212656,0.33,0.028
18015,4206088,7.02,0.143
18015,4227008,0.735,0.019
18017,4206088,6.886,0.061
18017,4227760,0.697,0.047
18018,4206088,5.066,0.134
18020,4206088,0.121,0.007
18020,4249144,2.614,0.005
18030,4207880,0.298,0.0
18031,4208392,3.372,0.004
18031,4277488,0.872,0.004
18032,4211720,1.292,0.037
18032,4254872,0.718,0.022
18034,4218998,0.598,0.0
18035,4213168,0.211,0.0
18036,4216056,0.933,0.002
18037,4216128,0.57,0.011
18040,4205152,0.005,0.0
18040,4213336,3.017,0.035
18040,4221648,0.001,0.0
18040,4247896,0.021,0.001
18040,4274232,0.158,0.0
18040,4276144,0.005,0.013
18041,4221200,0.512,0.0
18042,4213336,0.015,0.0
18042,4221648,3.99,0.353
18042,4229568,0.615,0.001
18042,4251008,0.75,0.0
18042,4263488,1.591,0.109
18042,4264856,0.075,0.0
18042,4282832,0.305,0.031
18042,4285592,1.155,0.005
18045,4221648,0.273,0.244
18045,4256624,0.73,0.0
18045,4257680,1.159,0.0
18045,4274232,0.122,0.003
18045,4276144,0.177,0.0
18049,4223584,2.895,0.004
18052,4202000,0.063,0.017
18052,4211976,0.651,0.02
18052,4216128,0.041,0.006
18052,4222696,1.471,0.004
18052,4228144,3.673,0.084
18052,4235120,1.102,0.0
18052,4274160,0.215,0.001
18054,4231088,0.319,0.01
18055,4206088,0.022,0.0
18055,4233744,1.312,0.004
18056,4234008,0.954,0.003
18058,4209000,0.052,0.0
18059,4241880,1.611,0.119
18062,4202416,2.424,0.001
18062,4246392,0.989,0.0
18062,4282320,0.462,0.0
18063,4247896,0.303,0.005
18064,4205152,1.224,0.003
18064,4221400,1.737,0.02
18064,4252808,1.585,0.084
18066,4254288,0.917,0.001
18067,4213168,1.03,0.004
18067,4254696,2.471,0.165
18070,4234008,0.011,0.0
18071,4207880,0.472,0.029
18071,4257696,2.485,0.051
18071,4258304,0.373,0.0
18072,4200244,0.101,0.0
18072,4258696,1.342,0.052
18073,4259120,0.8,0.0
18074,4273312,0.016,0.0
18076,4263808,0.667,0.0
18077,4264856,0.932,0.071
18078,4268192,2.801,0.008
18079,4271080,0.248,0.001
18080,4241880,0.024,0.0
18080,4271080,0.049,0.0
18080,4271144,1.321,0.057
18083,4274232,0.69,0.025
18085,4276144,0.373,0.0
18087,4277488,0.952,0.002
18088,4213168,1.379,0.003
18088,4280800,0.752,0.075
18091,4285664,1.339,0.029
18101,4202000,0.307,0.001
18102,4202000,2.935,0.105
18103,4202000,6.816,0.101
18103,4219584,1.657,0.002
18103,4282320,0.864,0.001
18104,4202000,3.825,0.018
18104,4212424,0.812,0.0
18104,4219584,0.512,0.007
18104,4282320,0.234,0.0
18106,4277488,0.25,0.011
18106,4282320,1.159,0.003
18109,4202000,3.609,0.198
18201,4233408,5.954,0.0
18201,4277424,0.016,0.0
18202,4232600,0.442,0.0
18202,4233408,0.018,0.0
18202,4241700,0.064,0.0
18202,4257904,0.634,0.0
18202,4283136,1.579,0.0
18210,4200652,1.009,0.0
18210,4235172,2.345,0.042
18210,4236904,5.044,0.087
18210,4277163,5.79,0.304
18214,4218664,0.007,0.0
18214,4231536,0.481,0.0
18214,4257968,0.784,0.001
18216,4204816,0.258,0.0
18218,4214600,2.175,0.0
18219,4215888,0.794,0.0
18220,4218664,0.324,0.0
18222,4205028,1.553,0.231
18224,4227744,0.675,0.0
18224,4237792,0.254,0.0
18225,4232600,0.043,0.0
18229,4238200,11.416,0.321
18231,4239056,0.115,0.0
18232,4241464,1.536,0.001
18232,4275248,0.536,0.033
18234,4232600,0.088,0.0
18234,4241700,0.165,0.0
18235,4238200,3.182,0.0
18235,4242472,1.623,0.028
18235,4258304,0.191,0.017
18235,4282080,0.135,0.022
18235,4282088,2.103,0.0
18237,4245824,0.347,0.0
18240,4253088,21.162,0.388
18241,4255808,0.276,0.0
18242,4256816,0.159,0.0
18244,4258304,1.047,0.0
18248,4256816,0.011,0.0
18248,4270128,0.287,0.0
18249,4215888,0.232,0.0
18249,4283720,0.205,0.0
18250,4275248,8.155,0.381
18250,4276032,2.321,0.156
18252,4235448,1.998,0.0
18252,4276032,7.242,0.0
18254,4277424,1.766,0.0
18255,4281856,2.979,0.0
18256,4283720,0.219,0.0
18301,4203008,1.297,0.002
18301,4221872,2.844,0.016
18301,4258948,2.022,0.036
18302,4268036,0.007,0.0
18322,4209000,4.109,0.041
18323,4251344,0.165,0.0
18324,4260547,2.372,0.015
18324,4261756,2.127,0.025
18324,4261773,2.548,0.0
18324,4268036,3.18,0.022
18325,4251344,0.045,0.0
18326,4251344,1.615,0.0
18327,4218736,0.56,0.0
18328,4206490,1.247,0.201
18328,4233772,0.028,0.008
18328,4261773,0.618,0.001
18330,4222680,3.987,0.007
18330,4236904,0.955,0.0
18330,4270652,2.013,0.0
18330,4275432,2.872,0.013
18334,4223540,2.976,0.207
18336,4248048,0.693,0.087
18337,4215479,2.675,0.081
18337,4230013,2.277,0.254
18337,4249400,0.469,0.022
18337,4261788,6.238,0.081
18337,4275381,1.566,0.137
18342,4251344,0.069,0.0
18343,4262264,0.158,0.022
18344,4251912,3.452,0.003
18346,4251912,0.002,0.0
18346,4261768,0.215,0.0
18347,4261768,0.169,0.012
18350,4261768,4.8,0.484
18351,4262264,0.332,0.052
18353,4209000,0.115,0.0
18353,4222680,1.061,0.005
18353,4268088,1.206,0.059
18353,4270652,0.583,0.0
18360,4203008,4.009,0.01
18360,4218736,1.371,0.134
18360,4270652,0.325,0.0
18360,4274888,1.725,0.017
18403,4202832,14.856,0.014
18403,4238160,0.758,0.0
18405,4248032,0.049,0.0
18407,4211232,3.243,0.0
18407,4270840,0.883,0.006
18411,4213480,2.505,0.08
18411,4213864,0.534,0.0
18411,4213880,1.585,0.0
18411,4229496,1.067,0.045
18411,4269000,0.069,0.0
18411,4281664,0.078,0.0
18414,4218088,3.019,0.055
18414,4229496,0.686,0.0
18414,4241080,0.18,0.0
18419,4224488,0.776,0.0
18419,4241080,1.071,0.0
18421,4226560,0.915,0.029
18421,4279792,1.313,0.0
18424,4206236,4.133,0.24
18424,4220634,2.383,0.136
18424,4230200,2.601,0.408
18424,4261774,2.456,0.176
18428,4225420,2.552,0.416
18428,4233200,0.581,0.036
18428,4233772,7.678,0.438
18428,4284696,0.879,0.016
18431,4205976,0.498,0.003
18431,4235520,3.882,0.141
18431,4262744,0.234,0.001
18431,4284696,0.037,0.0
18433,4202832,2.055,0.0
18433,4238096,0.792,0.0
18433,4248176,2.446,0.0
18434,4238160,5.979,0.049
18434,4256792,0.124,0.0
18435,4248032,5.174,0.113
18436,4251536,7.141,0.158
18436,4276440,6.11,0.582
18436,4280652,1.728,0.385
18444,4220352,0.147,0.0
18444,4251208,2.849,0.003
18445,4261774,1.348,0.0
18446,4254400,1.162,0.016
18447,4202832,0.178,0.0
18447,4206928,1.933,0.0
18447,4219160,0.164,0.0
18447,4256792,3.858,0.0
18447,4276648,0.896,0.0
18452,4206928,1.88,0.0
18456,4262744,1.299,0.133
18462,4273784,8.915,0.07
18465,4276496,0.512,0.0
18470,4278456,2.406,0.062
18471,4281664,1.489,0.001
18472,4281712,2.691,0.068
18473,4284696,0.567,0.018
18503,4269000,0.474,0.0
18504,4269000,5.581,0.001
18504,4276184,0.427,0.0
18505,4220352,1.815,0.038
18505,4250880,0.107,0.0
18505,4269000,6.899,0.215
18507,4250880,5.478,0.029
18507,4269000,4.162,0.014
18508,4219160,2.396,0.0
18508,4269000,4.374,0.0
18509,4220352,0.854,0.0
18509,4269000,2.104,0.0
18510,4220352,0.344,0.0
18510,4269000,1.459,0.0
18512,4220352,5.759,0.039
18512,4256792,1.455,0.064
18512,4276648,4.072,0.0
18517,4276184,4.156,0.0
18518,4256576,3.427,0.0
18518,4276184,0.619,0.0
18519,4219160,2.236,0.0
18519,4269000,0.186,0.0
18602,4204599,1.896,0.098
18603,4205888,3.074,0.177
18603,4208472,1.651,0.191
18603,4220800,0.909,0.092
18603,4226984,0.54,0.008
18610,4236904,0.358,0.0
18610,4270652,2.398,0.0
18612,4218048,2.302,0.087
18612,4233000,0.957,0.0
18612,4250160,0.195,0.0
18612,4260224,0.496,0.0
18614,4220528,0.788,0.016
18615,4241080,0.054,0.0
18615,4279016,0.194,0.0
18615,4282952,1.075,0.15
18616,4226760,1.573,0.0
18617,4229680,3.325,0.078
18618,4233000,4.424,1.019
18621,4229680,0.269,0.104
18621,4260224,0.777,0.0
18621,4270704,3.36,0.418
18623,4240744,0.193,0.006
18625,4241080,0.237,0.289
18626,4241512,1.068,0.164
18630,4248856,0.691,0.091
18631,4249312,1.271,0.007
18634,4252584,3.457,0.095
18634,4269952,0.513,0.0
18634,4280896,0.981,0.0
18634,4283656,0.556,0.085
18635,4249312,0.099,0.0
18635,4252984,0.974,0.0
18636,4255728,1.982,0.012
18640,4209496,0.455,0.0
18640,4220424,0.18,0.0
18640,4220512,0.004,0.0
18640,4236152,0.87,0.0
18640,4237008,0.583,0.0
18640,4240848,0.084,0.0
18640,4261048,1.53,0.184
18640,4286952,0.591,0.0
18641,4203640,1.02,0.0
18641,4220424,1.384,0.0
18641,4220512,0.16,0.0
18641,4250880,0.896,0.02
18642,4220512,5.361,0.189
18643,4224392,4.616,0.308
18643,4279016,1.77,0.092
18643,4283856,0.82,0.119
18644,4284272,3.593,0.0
18644,4286856,1.426,0.132
18651,4241608,3.037,0.151
18651,4261648,1.073,0.098
18651,4283656,0.035,0.031
18655,4238392,0.106,0.009
18655,4250208,0.496,0.043
18655,4253448,0.051,0.0
18655,4270224,0.476,0.072
18657,4277784,0.889,0.055
18660,4252984,0.014,0.18
18661,4221816,1.154,0.006
18661,4234308,1.403,0.008
18661,4259054,1.583,0.083
18661,4284552,1.2,0.031
18701,4285152,0.502,0.0
18702,4228832,0.844,0.0
18702,4234776,0.17,0.0
18702,4237008,0.148,0.0
18702,4240848,1.227,0.0
18702,4241848,0.146,0.0
18702,4261112,0.095,0.0
18702,4285152,4.215,0.292
18702,4286952,0.036,0.0
18704,4216568,1.022,0.0
18704,4222672,1.185,0.052
18704,4226880,1.305,0.212
18704,4239784,2.146,0.06
18704,4241608,1.653,0.0
18704,4262712,0.407,0.0
18704,4275832,2.16,0.0
18704,4285152,0.237,0.054
18705,4234776,0.649,0.0
18705,4236096,0.378,0.0
18705,4261112,1.182,0.0
18705,4285152,1.895,0.0
18706,4203272,0.933,0.0
18706,4241848,4.955,0.0
18706,4275072,0.995,0.0
18706,4281080,0.66,0.0
18707,4251384,15.021,0.0
18707,4255752,1.184,0.158
18708,4212864,2.29,0.003
18708,4269832,1.198,0.0
18708,4277656,1.733,0.0
18709,4245568,0.707,0.0
18709,4262712,0.053,0.0
18801,4250736,1.287,0.0
18810,4203392,1.797,0.028
18810,4231208,2.441,0.061
18814,4210240,0.585,0.014
18818,4227968,1.495,0.0
18821,4230728,0.292,0.024
18822,4232080,0.418,0.001
18824,4235624,0.606,0.003
18829,4242824,1.042,0.003
18830,4243928,2.418,0.0
18831,4231208,0.237,0.0
18832,4250432,0.494,0.005
18833,4253152,0.463,0.001
18834,4253880,1.016,0.0
18837,4265944,0.475,0.008
18840,4268096,2.022,0.014
18840,4272592,0.878,0.004
18847,4241336,2.617,0.064
18847,4256008,0.446,0.058
18847,4275568,0.737,0.054
18848,4277168,1.138,0.03
18853,4286656,0.726,0.068
18854,4265944,0.046,0.0
18901,4219784,2.157,0.002
18901,4253296,1.09,0.003
18902,4261624,0.497,0.0
18914,4208819,1.192,0.005
18914,4212504,1.618,0.018
18914,4253296,0.118,0.0
18915,4250672,0.112,0.0
18917,4220104,0.583,0.0
18935,4249440,0.211,0.001
18936,4250672,0.378,0.0
18938,4253712,1.27,0.149
18940,4254184,0.554,0.0
18940,4254268,1.857,0.005
18944,4259384,2.514,0.029
18944,4270744,0.267,0.0
18947,4261624,1.89,0.001
18951,4249440,0.71,0.0
18951,4263048,2.035,0.002
18951,4272768,1.887,0.008
18951,4277704,0.099,0.0
18954,4213648,1.053,0.0
18954,4264464,4.372,0.028
18955,4264584,0.26,0.0
18960,4259384,0.022,0.0
18960,4269248,1.144,0.025
18962,4270744,0.147,0.0
18964,4271856,1.121,0.0
18966,4213648,2.151,0.272
18966,4264464,0.008,0.0
18966,4280229,1.216,0.001
18969,4276304,1.007,0.0
18970,4277704,0.346,0.0
18974,4237304,0.355,0.0
18974,4280962,0.63,0.0
19001,4266256,1.256,0.0
19001,4285408,0.238,0.0
19002,4202264,0.852,0.0
19002,4226872,0.194,0.0
19002,4247152,1.784,0.0
19002,4273264,2.595,0.005
19003,4202896,1.633,0.0
19003,4233154,0.124,0.0
19004,4203895,2.266,0.038
19006,4209696,0.624,0.0
19006,4285408,0.009,0.0
19007,4208760,1.698,0.26
19007,4217448,0.023,0.0
19007,4242928,0.002,0.0
19007,4277744,0.939,0.567
19008,4209248,3.168,0.0
19009,4209696,1.308,0.0
19010,4209728,0.843,0.0
19010,4266144,0.821,0.0
19010,4280248,0.154,0.0
19012,4212973,0.221,0.0
19013,4213208,4.774,1.172
19013,4278712,0.212,0.0
19014,4213232,0.222,0.0
19014,4280218,1.851,0.0
19015,4209080,1.708,0.001
19015,4213208,0.011,0.0
19015,4258176,0.206,0.0
19015,4278712,0.437,0.0
19017,4213232,0.498,0.0
19018,4200676,0.597,0.0
19018,4214264,0.63,0.0
19020,4216272,0.475,0.0
19020,4222280,0.553,0.0
19020,4236192,0.012,0.017
19021,4217448,2.455,0.207
19022,4222296,0.995,0.529
19022,4264832,0.024,0.0
19022,4286288,0.288,0.0
19023,4215232,0.855,0.0
19023,4215432,0.258,0.0
19023,4218152,0.838,0.0
19023,4286968,0.015,0.0
19025,4226872,0.13,0.0
19026,4219920,3.198,0.0
19027,4223128,1.594,0.0
19027,4246280,0.582,0.0
19030,4224712,1.83,0.013
19030,4242928,0.113,0.0
19031,4226376,0.888,0.0
19032,4226408,1.245,0.176
19033,4226432,0.965,0.0
19033,4286288,0.186,0.0
19034,4226872,2.93,0.0
19036,4215232,0.014,0.0
19036,4229720,0.975,0.0
19038,4202826,0.102,0.0
19038,4226376,0.524,0.002
19038,4229808,1.169,0.0
19038,4257024,0.478,0.0
19038,4286744,0.028,0.0
19038,4286776,1.645,0.0
19040,4233088,1.422,0.0
19040,4235800,1.427,0.0
19041,4209728,0.114,0.0
19041,4233154,0.175,0.004
19044,4235800,4.043,0.0
19044,4247152,1.335,0.0
19046,4229808,0.099,0.0
19046,4238000,0.579,0.0
19046,4246280,0.299,0.0
19046,4265568,0.347,0.0
19047,4224712,0.077,0.0
19047,4236192,0.344,0.0
19047,4241392,0.492,0.002
19047,4241416,0.598,0.005
19047,4258936,0.418,0.0
19047,4286112,1.233,0.007
19050,4218152,0.005,0.0
19050,4221384,0.206,0.0
19050,4241440,1.181,0.0
19050,4286968,1.58,0.0
19053,4225496,0.643,0.0
19053,4277456,0.706,0.0
19054,4224712,0.037,0.0
19054,4242928,2.443,0.073
19054,4277744,0.331,0.021
19055,4242928,2.234,0.016
19055,4277744,0.215,0.001
19056,4242928,2.605,0.0
19057,4242928,2.903,0.011
19057,4277744,0.034,0.0
19060,4213232,0.036,0.0
19061,4207616,1.247,0.0
19061,4243720,0.65,0.0
19061,4247344,1.108,0.516
19061,4277288,1.057,0.318
19063,4213232,0.877,0.0
19063,4243272,1.47,0.0
19063,4248480,0.763,0.003
19063,4266192,0.322,0.0
19063,4280218,0.063,0.0
19066,4203895,0.023,0.0
19066,4248768,1.206,0.0
19066,4252664,0.001,0.0
19067,4251144,1.747,0.202
19067,4286352,1.023,0.001
19067,4286920,0.934,0.087
19070,4251176,0.358,0.0
19070,4266928,0.143,0.0
19072,4248768,0.126,0.0
19072,4252664,0.496,0.0
19074,4255664,0.778,0.037
19075,4257024,1.031,0.0
19076,4262792,0.732,0.013
19076,4264832,0.016,0.0
19078,4226432,0.076,0.0
19078,4264832,1.039,0.005
19078,4286288,0.004,0.0
19079,4269752,0.772,0.0
19081,4226432,0.208,0.0
19081,4275648,1.4,0.0
19081,4286288,0.376,0.0
19082,4249504,0.074,0.0
19083,4202896,0.005,0.0
19083,4259312,0.02,0.0
19085,4267264,0.43,0.0
19085,4280248,1.934,0.0
19086,4213208,0.048,0.0
19086,4266192,0.41,0.0
19087,4213216,1.558,0.007
